date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202116,GL,contact_vuln,27,indication,40851,121,0.3,0.031,3.1,2.4,0.07,0.3,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202117,GL,contact_vuln,42,indication,40851,163,0.4,0.089,8.9,2.9000000000000004,0.1,0.4,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202118,GL,contact_vuln,14,indication,40851,177,0.4,0.119,11.899999999999999,3.1,0.03,0.43,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202119,GL,contact_vuln,9,indication,40851,186,0.5,0.046,4.6,3.2,0.02,0.46,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202120,GL,contact_vuln,73,indication,40851,259,0.6,0.08,8,3.8,0.18,0.63,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202121,GL,contact_vuln,123,indication,40851,382,0.9,0.085,8.5,4.7,0.3,0.94,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202122,GL,contact_vuln,322,indication,40851,704,1.7,0.157,15.7,6.9,0.79,1.72,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202123,GL,contact_vuln,224,indication,40851,928,2.3,0.149,14.899999999999999,7.9,0.55,2.27,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202124,GL,contact_vuln,201,indication,40851,1129,2.8,0.112,11.200000000000001,8.3,0.49,2.76,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202125,GL,contact_vuln,95,indication,40851,1224,3,0.095,9.5,8.4,0.23,3,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202126,GL,contact_vuln,34,indication,40851,1258,3.1,0.114,11.4,8.5,0.08,3.08,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202127,GL,contact_vuln,97,indication,40851,1355,3.3,0.116,11.600000000000001,8.6,0.24,3.32,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202128,GL,contact_vuln,132,indication,40851,1487,3.6,0.151,15.1,9,0.32,3.64,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202129,GL,contact_vuln,172,indication,40851,1659,4.1,0.148,14.799999999999999,9.4,0.42,4.06,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202130,GL,contact_vuln,4,indication,40851,1663,4.1,0.087,8.7,9.4,0.01,4.07,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202131,GL,contact_vuln,2,indication,40851,1665,4.1,0.087,8.7,9.4,0,4.08,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202132,GL,contact_vuln,30,indication,40851,1695,4.1,0.133,13.3,9.4,0.07,4.15,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202133,GL,contact_vuln,92,indication,40851,1787,4.4,0.091,9.1,9.4,0.23,4.37,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202134,GL,contact_vuln,9,indication,40851,1796,4.4,0.07,7.000000000000001,9.4,0.02,4.4,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202135,GL,contact_vuln,8,indication,40851,1804,4.4,0.067,6.7,9.4,0.02,4.42,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202136,GL,contact_vuln,26,indication,40851,1830,4.5,0.083,8.3,9.3,0.06,4.48,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202137,GL,contact_vuln,51,indication,40851,1881,4.6,0.077,7.7,9.3,0.12,4.6,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202138,GL,contact_vuln,23,indication,40851,1904,4.7,0.112,11.200000000000001,9.3,0.06,4.66,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202139,GL,contact_vuln,48,indication,40851,1952,4.8,0.044,4.3999999999999995,9.1,0.12,4.78,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202140,GL,contact_vuln,9,indication,40851,1961,4.8,0.025,2.5,8.9,0.02,4.8,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202141,GL,contact_vuln,44,indication,40851,2005,4.9,0.055,5.5,8.799999999999999,0.11,4.91,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202142,GL,contact_vuln,46,indication,40851,2051,5,0.055,5.5,8.7,0.11,5.02,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202143,GL,contact_vuln,13,indication,40851,2064,5.1,0.077,7.7,8.7,0.03,5.05,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202052,GL,contact_comm,0,indication,40851,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202053,GL,contact_comm,0,indication,40851,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202101,GL,contact_comm,0,indication,40851,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202102,GL,contact_comm,0,indication,40851,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202103,GL,contact_comm,0,indication,40851,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202104,GL,contact_comm,0,indication,40851,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202105,GL,contact_comm,0,indication,40851,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202106,GL,contact_comm,0,indication,40851,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202107,GL,contact_comm,0,indication,40851,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202108,GL,contact_comm,1,indication,40851,1,0,0.001,0.1,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202109,GL,contact_comm,0,indication,40851,1,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202110,GL,contact_comm,0,indication,40851,1,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202111,GL,contact_comm,0,indication,40851,1,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202112,GL,contact_comm,0,indication,40851,1,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202113,GL,contact_comm,0,indication,40851,1,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202114,GL,contact_comm,0,indication,40851,1,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202115,GL,contact_comm,0,indication,40851,1,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202116,GL,contact_comm,0,indication,40851,1,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202117,GL,contact_comm,1,indication,40851,2,0,0.002,0.2,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202118,GL,contact_comm,0,indication,40851,2,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202119,GL,contact_comm,1,indication,40851,3,0,0.005,0.5,0.1,0,0.01,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202120,GL,contact_comm,0,indication,40851,3,0,0,0,0,0,0.01,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202121,GL,contact_comm,1,indication,40851,4,0,0.001,0.1,0,0,0.01,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202122,GL,contact_comm,2,indication,40851,6,0,0.001,0.1,0.1,0,0.01,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202123,GL,contact_comm,2,indication,40851,8,0,0.001,0.1,0.1,0,0.02,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202124,GL,contact_comm,2,indication,40851,10,0,0.001,0.1,0.1,0,0.02,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202125,GL,contact_comm,2,indication,40851,12,0,0.002,0.2,0.1,0,0.03,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202126,GL,contact_comm,5,indication,40851,17,0,0.017,1.7000000000000002,0.1,0.01,0.04,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202127,GL,contact_comm,1,indication,40851,18,0,0.001,0.1,0.1,0,0.04,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202128,GL,contact_comm,0,indication,40851,18,0,0,0,0.1,0,0.04,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202129,GL,contact_comm,0,indication,40851,18,0,0,0,0.1,0,0.04,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202130,GL,contact_comm,2,indication,40851,20,0,0.043,4.3,0.1,0,0.05,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202131,GL,contact_comm,1,indication,40851,21,0.1,0.043,4.3,0.1,0,0.05,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202132,GL,contact_comm,0,indication,40851,21,0.1,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202133,GL,contact_comm,0,indication,40851,21,0.1,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202134,GL,contact_comm,0,indication,40851,21,0.1,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202135,GL,contact_comm,1,indication,40851,22,0.1,0.008,0.8,0.1,0,0.05,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202136,GL,contact_comm,0,indication,40851,22,0.1,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202137,GL,contact_comm,0,indication,40851,22,0.1,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202138,GL,contact_comm,0,indication,40851,22,0.1,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202139,GL,contact_comm,0,indication,40851,22,0.1,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202140,GL,contact_comm,0,indication,40851,22,0.1,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202141,GL,contact_comm,0,indication,40851,22,0.1,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202142,GL,contact_comm,0,indication,40851,22,0.1,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202143,GL,contact_comm,0,indication,40851,22,0.1,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202052,GL,other,0,indication,40851,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202053,GL,other,0,indication,40851,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202101,GL,other,0,indication,40851,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202102,GL,other,1,indication,40851,1,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202103,GL,other,0,indication,40851,1,0,NA,NA,100,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202104,GL,other,0,indication,40851,1,0,0,0,16.7,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202105,GL,other,84,indication,40851,85,0.2,0.207,20.7,20.7,0.21,0.21,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202106,GL,other,60,indication,40851,145,0.4,0.114,11.4,15.4,0.15,0.35,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202107,GL,other,21,indication,40851,166,0.4,0.052,5.2,12.4,0.05,0.41,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202108,GL,other,110,indication,40851,276,0.7,0.106,10.6,11.600000000000001,0.27,0.68,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202109,GL,other,12,indication,40851,288,0.7,0.056,5.6000000000000005,11.1,0.03,0.71,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202110,GL,other,5,indication,40851,293,0.7,0.093,9.3,11.1,0.01,0.72,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202111,GL,other,14,indication,40851,307,0.8,0.483,48.3,11.5,0.03,0.75,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202112,GL,other,4,indication,40851,311,0.8,0.286,28.599999999999998,11.600000000000001,0.01,0.76,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202113,GL,other,31,indication,40851,342,0.8,0.063,6.3,10.7,0.08,0.84,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202114,GL,other,16,indication,40851,358,0.9,0.071,7.1,10.5,0.04,0.88,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202115,GL,other,79,indication,40851,437,1.1,0.099,9.9,10.4,0.19,1.07,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202116,GL,other,68,indication,40851,505,1.2,0.079,7.9,10,0.17,1.24,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202117,GL,other,116,indication,40851,621,1.5,0.247,24.7,11.200000000000001,0.28,1.52,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202118,GL,other,57,indication,40851,678,1.7,0.483,48.3,12,0.14,1.66,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202119,GL,other,44,indication,40851,722,1.8,0.224,22.400000000000002,12.3,0.11,1.77,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202120,GL,other,247,indication,40851,969,2.4,0.27,27,14.299999999999999,0.6,2.37,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202121,GL,other,592,indication,40851,1561,3.8,0.411,41.099999999999994,19,1.45,3.82,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202122,GL,other,1108,indication,40851,2669,6.5,0.539,53.900000000000006,26,2.71,6.53,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202123,GL,other,955,indication,40851,3624,8.9,0.633,63.3,30.8,2.34,8.87,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202124,GL,other,898,indication,40851,4522,11.1,0.498,49.8,33.300000000000004,2.2,11.07,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202125,GL,other,538,indication,40851,5060,12.4,0.541,54.1,34.699999999999996,1.32,12.39,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202126,GL,other,135,indication,40851,5195,12.7,0.453,45.300000000000004,35,0.33,12.72,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202127,GL,other,473,indication,40851,5668,13.9,0.568,56.8,36.1,1.16,13.87,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202128,GL,other,612,indication,40851,6280,15.4,0.699,69.89999999999999,37.9,1.5,15.37,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202129,GL,other,846,indication,40851,7126,17.4,0.726,72.6,40.2,2.07,17.44,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202130,GL,other,29,indication,40851,7155,17.5,0.63,63,40.2,0.07,17.51,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202131,GL,other,11,indication,40851,7166,17.5,0.478,47.8,40.2,0.03,17.54,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202132,GL,other,151,indication,40851,7317,17.9,0.668,66.8,40.6,0.37,17.91,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202133,GL,other,734,indication,40851,8051,19.7,0.725,72.5,42.3,1.8,19.71,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202134,GL,other,90,indication,40851,8141,19.9,0.703,70.3,42.5,0.22,19.93,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202135,GL,other,75,indication,40851,8216,20.1,0.63,63,42.6,0.18,20.11,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202136,GL,other,225,indication,40851,8441,20.7,0.721,72.1,43.1,0.55,20.66,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202137,GL,other,498,indication,40851,8939,21.9,0.753,75.3,44.1,1.22,21.88,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202138,GL,other,130,indication,40851,9069,22.2,0.631,63.1,44.3,0.32,22.2,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202139,GL,other,920,indication,40851,9989,24.5,0.841,84.1,46.300000000000004,2.25,24.45,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202140,GL,other,314,indication,40851,10303,25.2,0.875,87.5,47,0.77,25.22,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202141,GL,other,635,indication,40851,10938,26.8,0.791,79.10000000000001,48.1,1.55,26.78,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202142,GL,other,639,indication,40851,11577,28.3,0.765,76.5,49.1,1.56,28.34,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202143,GL,other,123,indication,40851,11700,28.6,0.728,72.8,49.3,0.3,28.64,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202052,GR,age,0,indication,200096,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202053,GR,age,0,indication,200096,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202101,GR,age,1,indication,200096,1,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202102,GR,age,0,indication,200096,1,0,NA,NA,100,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202103,GR,age,0,indication,200096,1,0,0,0,33.300000000000004,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202104,GR,age,392,indication,200096,393,0.2,0.626,62.6,62.5,0.2,0.2,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202105,GR,age,826,indication,200096,1219,0.6,0.482,48.199999999999996,52,0.41,0.61,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202106,GR,age,795,indication,200096,2014,1,0.414,41.4,47.3,0.4,1.01,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202107,GR,age,38,indication,200096,2052,1,0.333,33.300000000000004,46.9,0.02,1.03,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202108,GR,age,1624,indication,200096,3676,1.8,0.646,64.60000000000001,53.400000000000006,0.81,1.84,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202109,GR,age,277,indication,200096,3953,2,0.378,37.8,51.9,0.14,1.98,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202110,GR,age,1148,indication,200096,5101,2.5,0.527,52.7,52.1,0.57,2.55,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202111,GR,age,1291,indication,200096,6392,3.2,0.514,51.4,51.9,0.65,3.19,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202112,GR,age,698,indication,200096,7090,3.5,0.631,63.1,52.900000000000006,0.35,3.54,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202113,GR,age,2088,indication,200096,9178,4.6,0.856,85.6,57.9,1.04,4.59,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202114,GR,age,1833,indication,200096,11011,5.5,0.804,80.4,60.699999999999996,0.92,5.5,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202115,GR,age,893,indication,200096,11904,5.9,0.656,65.60000000000001,61.1,0.45,5.95,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202116,GR,age,1426,indication,200096,13330,6.7,0.45,45,58.8,0.71,6.66,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202117,GR,age,1289,indication,200096,14619,7.3,0.419,41.9,56.8,0.64,7.31,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202118,GR,age,346,indication,200096,14965,7.5,0.125,12.5,52.5,0.17,7.48,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202119,GR,age,578,indication,200096,15543,7.8,0.087,8.7,44.2,0.29,7.77,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202120,GR,age,206,indication,200096,15749,7.9,0.04,4,39.1,0.1,7.87,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202121,GR,age,339,indication,200096,16088,8,0.051,5.1,34.300000000000004,0.17,8.04,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202122,GR,age,205,indication,200096,16293,8.1,0.036,3.5999999999999996,31,0.1,8.14,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202123,GR,age,172,indication,200096,16465,8.2,0.046,4.6,29.299999999999997,0.09,8.23,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202124,GR,age,601,indication,200096,17066,8.5,0.087,8.7,27,0.3,8.53,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202125,GR,age,763,indication,200096,17829,8.9,0.114,11.4,25.5,0.38,8.91,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202126,GR,age,809,indication,200096,18638,9.3,0.15,15,24.8,0.4,9.31,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202127,GR,age,639,indication,200096,19277,9.6,0.075,7.5,23,0.32,9.63,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202128,GR,age,378,indication,200096,19655,9.8,0.096,9.6,22.400000000000002,0.19,9.82,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202129,GR,age,290,indication,200096,19945,10,0.048,4.8,21.3,0.14,9.97,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202130,GR,age,224,indication,200096,20169,10.1,0.048,4.8,20.5,0.11,10.08,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202131,GR,age,182,indication,200096,20351,10.2,0.175,17.5,20.4,0.09,10.17,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202132,GR,age,175,indication,200096,20526,10.3,0.09,9,20.200000000000003,0.09,10.26,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202133,GR,age,179,indication,200096,20705,10.3,0.101,10.100000000000001,20,0.09,10.35,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202134,GR,age,168,indication,200096,20873,10.4,0.087,8.7,19.8,0.08,10.43,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202135,GR,age,123,indication,200096,20996,10.5,0.075,7.5,19.7,0.06,10.49,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202136,GR,age,123,indication,200096,21119,10.6,0.071,7.1,19.400000000000002,0.06,10.55,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202137,GR,age,195,indication,200096,21314,10.7,0.097,9.700000000000001,19.3,0.1,10.65,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202138,GR,age,227,indication,200096,21541,10.8,0.073,7.3,18.9,0.11,10.77,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202139,GR,age,301,indication,200096,21842,10.9,0.078,7.8,18.6,0.15,10.92,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202140,GR,age,336,indication,200096,22178,11.1,0.089,8.9,18.3,0.17,11.08,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202141,GR,age,405,indication,200096,22583,11.3,0.103,10.299999999999999,18,0.2,11.29,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202142,GR,age,257,indication,200096,22840,11.4,0.112,11.200000000000001,17.9,0.13,11.41,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202143,GR,age,267,indication,200096,23107,11.5,0.146,14.6,17.9,0.13,11.55,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202052,GR,chronic_disease,0,indication,200096,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202053,GR,chronic_disease,0,indication,200096,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202101,GR,chronic_disease,0,indication,200096,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202102,GR,chronic_disease,0,indication,200096,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202103,GR,chronic_disease,0,indication,200096,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202104,GR,chronic_disease,11,indication,200096,11,0,0.018,1.7999999999999998,1.7000000000000002,0.01,0.01,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202105,GR,chronic_disease,19,indication,200096,30,0,0.011,1.0999999999999999,1.3,0.01,0.01,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202106,GR,chronic_disease,36,indication,200096,66,0,0.019,1.9,1.5,0.02,0.03,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202107,GR,chronic_disease,9,indication,200096,75,0,0.079,7.9,1.7000000000000002,0,0.04,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202108,GR,chronic_disease,511,indication,200096,586,0.3,0.203,20.3,8.5,0.26,0.29,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202109,GR,chronic_disease,79,indication,200096,665,0.3,0.108,10.8,8.7,0.04,0.33,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202110,GR,chronic_disease,350,indication,200096,1015,0.5,0.161,16.1,10.4,0.17,0.51,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202111,GR,chronic_disease,541,indication,200096,1556,0.8,0.216,21.6,12.6,0.27,0.78,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202112,GR,chronic_disease,69,indication,200096,1625,0.8,0.062,6.2,12.1,0.03,0.81,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202113,GR,chronic_disease,115,indication,200096,1740,0.9,0.047,4.7,11,0.06,0.87,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202114,GR,chronic_disease,119,indication,200096,1859,0.9,0.052,5.2,10.299999999999999,0.06,0.93,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202115,GR,chronic_disease,154,indication,200096,2013,1,0.113,11.3,10.299999999999999,0.08,1.01,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202116,GR,chronic_disease,715,indication,200096,2728,1.4,0.226,22.6,12,0.36,1.36,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202117,GR,chronic_disease,1217,indication,200096,3945,2,0.395,39.5,15.299999999999999,0.61,1.97,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202118,GR,chronic_disease,1535,indication,200096,5480,2.7,0.554,55.400000000000006,19.2,0.77,2.74,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202119,GR,chronic_disease,2677,indication,200096,8157,4.1,0.401,40.1,23.200000000000003,1.34,4.08,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202120,GR,chronic_disease,1866,indication,200096,10023,5,0.366,36.6,24.9,0.93,5.01,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202121,GR,chronic_disease,1550,indication,200096,11573,5.8,0.235,23.5,24.7,0.77,5.78,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202122,GR,chronic_disease,931,indication,200096,12504,6.2,0.165,16.5,23.799999999999997,0.47,6.25,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
202123,GR,chronic_disease,523,indication,200096,13027,6.5,0.139,13.900000000000002,23.1,0.26,6.51,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed
