geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
ZH,202033,363,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5104,81672,0,1,100,1553423,23.37,328.56,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-33,121,7.79,50,0
AG,202034,134,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1943,33563,0,1,100,694072,19.31,279.94,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,14,2.02,11.7,0
AI,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,822,0,NA,NA,16293,0,153.44,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,0,0,NA,NA
AR,202034,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,120,2883,0,1,100,55309,12.66,216.96,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,-2,-3.61,-22.2,0
BE,202034,98,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2418,48950,0,1,100,1043132,9.39,231.8,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,-11,-1.06,-10.1,0
BL,202034,32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1049,12521,0,1,100,290969,11,360.52,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,3,1.03,10.3,0
BS,202034,43,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1344,9518,0,1,100,196735,21.86,683.15,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,-16,-8.13,-27.1,0
FL,202034,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,101,2522,0,1,100,39055,10.24,258.61,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,-4,-10.24,-50,0
FR,202034,141,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1583,25269,0,1,100,325496,43.32,486.33,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,101,31.03,252.5,0
GE,202034,232,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6728,46967,0,1,100,506343,45.82,1328.74,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,-35,-6.91,-13.1,0
GL,202034,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,162,2015,0,1,100,40851,26.93,396.56,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,5,12.24,83.3,0
GR,202034,26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,953,9717,0,1,100,200096,12.99,476.27,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,14,6.99,116.7,0
JU,202034,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,273,5366,0,1,100,73709,5.43,370.38,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,1,1.36,33.3,0
LU,202034,32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,990,20187,0,1,100,416347,7.69,237.78,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,-27,-6.48,-45.8,0
NE,202034,26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,817,13056,0,1,100,175894,14.78,464.48,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,-2,-1.14,-7.1,0
NW,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,129,1774,0,NA,NA,43520,0,296.42,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,0,0,NA,NA
OW,202034,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,97,1566,0,1,100,38108,18.37,254.54,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,7,18.37,NA,NA
SG,202034,71,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1201,31695,0,1,100,514504,13.8,233.43,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,6,1.17,9.2,0
SH,202034,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,164,3476,0,1,100,83107,4.81,197.34,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,-16,-19.26,-80,0
SO,202034,32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,626,12441,0,1,100,277462,11.53,225.62,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,-28,-10.09,-46.7,0
SZ,202034,27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,462,8946,0,1,100,162157,16.65,284.91,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,11,6.78,68.8,0
TG,202034,27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,524,13426,0,1,100,282909,9.54,185.22,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,-5,-1.77,-15.6,0
TI,202034,41,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3486,26445,0,1,100,350986,11.68,993.2,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,21,5.98,105,0
UR,202034,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,132,1650,0,1,100,36819,16.3,358.51,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,-3,-8.14,-33.3,0
VD,202034,351,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6847,63007,0,1,100,814762,43.08,840.37,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,168,20.62,91.8,0
VS,202034,62,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2253,28762,0,1,100,348503,17.79,646.48,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,11,3.16,21.6,0
ZG,202034,20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,306,5808,0,1,100,128794,15.53,237.59,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,6,4.66,42.9,0
ZH,202034,421,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5525,81672,0,1,100,1553423,27.1,355.67,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-34,58,3.73,16,0
AG,202035,149,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2092,33563,0,1,100,694072,21.47,301.41,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,15,2.16,11.2,0
AI,202035,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,822,0,NA,NA,16293,0,153.44,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,0,0,NA,NA
AR,202035,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,124,2883,0,1,100,55309,7.23,224.19,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,-3,-5.43,-42.9,0
BE,202035,123,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2541,48950,0,1,100,1043132,11.79,243.59,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,25,2.4,25.5,0
BL,202035,36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1085,12521,0,1,100,290969,12.37,372.89,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,4,1.37,12.5,0
BS,202035,33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1377,9518,0,1,100,196735,16.77,699.93,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,-10,-5.09,-23.3,0
FL,202035,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,108,2522,0,1,100,39055,17.92,276.53,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,3,7.68,75,0
FR,202035,129,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1712,25269,0,1,100,325496,39.63,525.97,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,-12,-3.69,-8.5,0
GE,202035,307,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7035,46967,0,1,100,506343,60.63,1389.37,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,75,14.81,32.3,0
GL,202035,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,164,2015,0,1,100,40851,4.9,401.46,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,-9,-22.03,-81.8,0
GR,202035,20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,973,9717,0,1,100,200096,10,486.27,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,-6,-2.99,-23.1,0
JU,202035,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,275,5366,0,1,100,73709,2.71,373.09,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,-2,-2.72,-50,0
LU,202035,45,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1035,20187,0,1,100,416347,10.81,248.59,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,13,3.12,40.6,0
NE,202035,32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,849,13056,0,1,100,175894,18.19,482.68,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,6,3.41,23.1,0
NW,202035,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,131,1774,0,1,100,43520,4.6,301.01,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,2,4.6,NA,NA
OW,202035,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,102,1566,0,1,100,38108,13.12,267.66,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,-2,-5.25,-28.6,0
SG,202035,41,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1242,31695,0,1,100,514504,7.97,241.4,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,-30,-5.83,-42.3,0
SH,202035,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,168,3476,0,1,100,83107,4.81,202.15,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,0,0,0,0
SO,202035,51,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,677,12441,0,1,100,277462,18.38,244,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,19,6.85,59.4,0
SZ,202035,20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,482,8946,0,1,100,162157,12.33,297.24,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,-7,-4.32,-25.9,0
TG,202035,21,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,545,13426,0,1,100,282909,7.42,192.64,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,-6,-2.12,-22.2,0
TI,202035,26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3512,26445,0,1,100,350986,7.41,1000.61,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,-15,-4.27,-36.6,0
UR,202035,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,137,1650,0,1,100,36819,13.58,372.09,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,-1,-2.72,-16.7,0
VD,202035,477,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7324,63007,0,1,100,814762,58.54,898.91,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,126,15.46,35.9,0
VS,202035,67,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2320,28762,0,1,100,348503,19.23,665.7,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,5,1.44,8.1,0
ZG,202035,16,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,322,5808,0,1,100,128794,12.42,250.01,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,-4,-3.11,-20,0
ZH,202035,475,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6000,81672,0,1,100,1553423,30.58,386.24,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-35,54,3.48,12.8,0
AG,202036,130,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2222,33563,0,1,100,694072,18.73,320.14,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,-19,-2.74,-12.8,0
AI,202036,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,822,0,1,100,16293,6.14,159.58,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,1,6.14,NA,NA
AR,202036,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,131,2883,0,1,100,55309,12.66,236.85,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,3,5.43,75,0
BE,202036,154,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2695,48950,0,1,100,1043132,14.76,258.36,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,31,2.97,25.2,0
BL,202036,24,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1109,12521,0,1,100,290969,8.25,381.14,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,-12,-4.12,-33.3,0
BS,202036,31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1408,9518,0,1,100,196735,15.76,715.68,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,-2,-1.01,-6.1,0
FL,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,108,2522,0,NA,NA,39055,0,276.53,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,-7,-17.92,-100,NA
FR,202036,215,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1927,25269,0,1,100,325496,66.05,592.02,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,86,26.42,66.7,0
GE,202036,330,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7365,46967,0,1,100,506343,65.17,1454.55,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,23,4.54,7.5,0
GL,202036,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,166,2015,0,1,100,40851,4.9,406.35,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,0,0,0,0
GR,202036,20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,993,9717,0,1,100,200096,10,496.26,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,0,0,0,0
JU,202036,12,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,287,5366,0,1,100,73709,16.28,389.37,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,10,13.57,500,0
LU,202036,32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1067,20187,0,1,100,416347,7.69,256.28,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,-13,-3.12,-28.9,0
NE,202036,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,887,13056,0,1,100,175894,21.6,504.28,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,6,3.41,18.8,0
NW,202036,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,136,1774,0,1,100,43520,11.49,312.5,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,3,6.89,150,0
OW,202036,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,103,1566,0,1,100,38108,2.62,270.28,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,-4,-10.5,-80,0
SG,202036,74,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1316,31695,0,1,100,514504,14.38,255.78,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,33,6.41,80.5,0
SH,202036,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,171,3476,0,1,100,83107,3.61,205.76,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,-1,-1.2,-25,0
SO,202036,32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,709,12441,0,1,100,277462,11.53,255.53,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,-19,-6.85,-37.3,0
SZ,202036,19,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,501,8946,0,1,100,162157,11.72,308.96,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,-1,-0.61,-5,0
TG,202036,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,558,13426,0,1,100,282909,4.6,197.24,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,-8,-2.82,-38.1,0
TI,202036,18,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3530,26445,0,1,100,350986,5.13,1005.74,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,-8,-2.28,-30.8,0
UR,202036,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,138,1650,0,1,100,36819,2.72,374.81,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,-4,-10.86,-80,0
VD,202036,709,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8033,63007,0,1,100,814762,87.02,985.93,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,232,28.48,48.6,0
VS,202036,71,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2391,28762,0,1,100,348503,20.37,686.08,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,4,1.14,6,0
ZG,202036,29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,351,5808,0,1,100,128794,22.52,272.53,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,13,10.1,81.2,0
ZH,202036,486,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6486,81672,0,1,100,1553423,31.29,417.53,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-36,11,0.71,2.3,0
AG,202037,133,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2355,33563,0,1,100,694072,19.16,339.3,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,3,0.43,2.3,0
AI,202037,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,822,0,1,100,16293,6.14,165.72,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,0,0,0,0
AR,202037,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,144,2883,0,1,100,55309,23.5,260.36,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,6,10.84,85.7,0
BE,202037,192,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2887,48950,0,1,100,1043132,18.41,276.76,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,38,3.65,24.7,0
BL,202037,32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1141,12521,0,1,100,290969,11,392.14,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,8,2.75,33.3,0
BS,202037,27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1435,9518,0,1,100,196735,13.72,729.41,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,-4,-2.04,-12.9,0
FL,202037,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,111,2522,0,1,100,39055,7.68,284.21,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,3,7.68,NA,NA
FR,202037,233,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2160,25269,0,1,100,325496,71.58,663.6,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,18,5.53,8.4,0
GE,202037,346,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7711,46967,0,1,100,506343,68.33,1522.88,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,16,3.16,4.8,0
GL,202037,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,168,2015,0,1,100,40851,4.9,411.25,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,0,0,0,0
GR,202037,34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1027,9717,0,1,100,200096,16.99,513.25,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,14,6.99,70,0
JU,202037,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,298,5366,0,1,100,73709,14.92,404.29,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,-1,-1.36,-8.3,0
LU,202037,35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1102,20187,0,1,100,416347,8.41,264.68,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,3,0.72,9.4,0
NE,202037,68,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,955,13056,0,1,100,175894,38.66,542.94,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,30,17.06,78.9,0
NW,202037,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,137,1774,0,1,100,43520,2.3,314.8,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,-4,-9.19,-80,0
OW,202037,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,104,1566,0,1,100,38108,2.62,272.91,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,0,0,0,0
SG,202037,98,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1414,31695,0,1,100,514504,19.05,274.83,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,24,4.67,32.4,0
SH,202037,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,180,3476,0,1,100,83107,10.83,216.59,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,6,7.22,200,0
SO,202037,26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,735,12441,0,1,100,277462,9.37,264.9,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,-6,-2.16,-18.8,0
SZ,202037,25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,526,8946,0,1,100,162157,15.42,324.38,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,6,3.7,31.6,0
TG,202037,51,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,609,13426,0,1,100,282909,18.03,215.26,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,38,13.43,292.3,0
TI,202037,28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3558,26445,0,1,100,350986,7.98,1013.72,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,10,2.85,55.6,0
UR,202037,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,139,1650,0,1,100,36819,2.72,377.52,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,0,0,0,0
VD,202037,948,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8981,63007,0,1,100,814762,116.35,1102.29,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,239,29.33,33.7,0
VS,202037,63,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2454,28762,0,1,100,348503,18.08,704.15,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,-8,-2.29,-11.3,0
ZG,202037,25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,376,5808,0,1,100,128794,19.41,291.94,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,-4,-3.11,-13.8,0
ZH,202037,457,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6943,81672,0,1,100,1553423,29.42,446.95,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-37,-29,-1.87,-6,0
AG,202038,146,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2501,33563,0,1,100,694072,21.04,360.34,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-38,13,1.88,9.8,0
AI,202038,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,822,0,1,100,16293,36.83,202.54,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-38,5,30.69,500,0
AR,202038,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,154,2883,0,1,100,55309,18.08,278.44,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-38,-3,-5.42,-23.1,0
BE,202038,315,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3202,48950,0,1,100,1043132,30.2,306.96,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-38,123,11.79,64.1,0
BL,202038,19,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1160,12521,0,1,100,290969,6.53,398.67,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-38,-13,-4.47,-40.6,0
BS,202038,22,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1457,9518,0,1,100,196735,11.18,740.59,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-38,-5,-2.54,-18.5,0
FL,202038,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,115,2522,0,1,100,39055,10.24,294.46,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-38,1,2.56,33.3,0
FR,202038,151,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2311,25269,0,1,100,325496,46.39,709.99,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-38,-82,-25.19,-35.2,0
GE,202038,417,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8128,46967,0,1,100,506343,82.36,1605.24,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-38,71,14.03,20.5,0
GL,202038,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,174,2015,0,1,100,40851,14.69,425.94,COVID19Cases,,2021-11-03_07-53-32,isoweek,2020-38,4,9.79,200,0
