date,geoRegion,vaccine,entries,type_variant,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-04-30,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-01,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-02,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-03,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-04,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-05,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-06,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-07,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-08,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-09,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-10,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-11,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-12,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-13,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-14,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-15,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-16,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-17,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-18,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-19,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-20,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-21,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-22,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-23,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-24,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-25,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-26,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-27,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-28,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-29,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-30,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-05-31,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-01,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-02,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-03,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-04,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-05,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-06,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-07,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-08,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-09,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-10,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-11,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-12,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-13,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-14,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-15,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-16,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-17,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-18,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-19,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-20,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-21,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-22,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-23,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-24,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-25,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-26,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-27,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-28,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-29,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-06-30,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-01,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-02,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-03,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-04,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-05,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-06,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-07,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-08,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-09,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-10,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-11,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-12,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-13,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-14,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-15,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-16,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-17,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-18,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-19,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-20,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-21,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-22,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-23,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-24,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-25,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-26,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-27,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-28,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-29,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-30,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-07-31,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-01,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-02,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-03,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-04,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-05,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-06,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-07,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-08,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-09,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-10,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-11,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-12,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-13,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-14,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-15,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-16,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-17,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-18,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-19,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-20,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-21,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-22,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-23,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-24,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-25,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-26,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-27,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-28,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-29,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-30,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-08-31,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-01,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-02,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-03,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-04,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-05,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-06,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-07,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-08,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-09,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-10,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-11,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-12,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-13,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-14,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-15,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-16,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-17,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-18,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-19,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-20,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-21,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-22,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-23,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-24,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-25,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-26,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-27,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-28,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-29,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-09-30,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-01,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-02,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-03,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-04,ZG,johnson_johnson,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-05,ZG,johnson_johnson,0,vaccine,128794,0,0,0.01,0,9.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-06,ZG,johnson_johnson,0,vaccine,128794,0,0,0.01,0,12.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-07,ZG,johnson_johnson,0,vaccine,128794,0,0,0.01,0,14.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-08,ZG,johnson_johnson,65,vaccine,128794,65,0.05,0.02,0.05,23.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-09,ZG,johnson_johnson,25,vaccine,128794,90,0.02,0.03,0.07,32.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-10,ZG,johnson_johnson,10,vaccine,128794,100,0.01,0.03,0.08,38.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-11,ZG,johnson_johnson,67,vaccine,128794,167,0.05,0.03,0.13,42.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-12,ZG,johnson_johnson,58,vaccine,128794,225,0.05,0.03,0.17,37,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-13,ZG,johnson_johnson,45,vaccine,128794,270,0.03,0.03,0.21,36,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-14,ZG,johnson_johnson,29,vaccine,128794,299,0.02,0.03,0.23,37.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-15,ZG,johnson_johnson,25,vaccine,128794,324,0.02,0.02,0.25,32.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-16,ZG,johnson_johnson,18,vaccine,128794,342,0.01,0.02,0.27,27,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-17,ZG,johnson_johnson,22,vaccine,128794,364,0.02,0.02,0.28,23,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-18,ZG,johnson_johnson,32,vaccine,128794,396,0.02,0.02,0.31,22.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-19,ZG,johnson_johnson,18,vaccine,128794,414,0.01,0.01,0.32,21.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-20,ZG,johnson_johnson,17,vaccine,128794,431,0.01,0.01,0.33,20.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-21,ZG,johnson_johnson,23,vaccine,128794,454,0.02,0.01,0.35,18.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-22,ZG,johnson_johnson,19,vaccine,128794,473,0.01,0.01,0.37,14.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-23,ZG,johnson_johnson,13,vaccine,128794,486,0.01,0.01,0.38,14.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-24,ZG,johnson_johnson,9,vaccine,128794,495,0.01,0.01,0.38,14.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-25,ZG,johnson_johnson,5,vaccine,128794,500,0,0.01,0.39,14.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-26,ZG,johnson_johnson,15,vaccine,128794,515,0.01,0.01,0.4,14.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-27,ZG,johnson_johnson,18,vaccine,128794,533,0.01,0.01,0.41,14.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-28,ZG,johnson_johnson,20,vaccine,128794,553,0.02,0.01,0.43,15.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-29,ZG,johnson_johnson,22,vaccine,128794,575,0.02,0.01,0.45,15.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-30,ZG,johnson_johnson,10,vaccine,128794,585,0.01,NA,0.45,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-10-31,ZG,johnson_johnson,18,vaccine,128794,603,0.01,NA,0.47,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2021-11-01,ZG,johnson_johnson,3,vaccine,128794,606,0,NA,0.47,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-21,ZG,moderna,0,vaccine,128794,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-22,ZG,moderna,0,vaccine,128794,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-23,ZG,moderna,0,vaccine,128794,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-24,ZG,moderna,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-25,ZG,moderna,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-26,ZG,moderna,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
2020-12-27,ZG,moderna,0,vaccine,128794,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
