date,altersklasse_covid19,vaccine,geoRegion,type,entries,pop,sumTotal,per100Persons,per100PersonsTotal,type_variant,version
202104,60 - 69,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2691,972277,15701,0.28,1.61,altersklasse_covid19,2021-11-03_07-53-32
202104,60 - 69,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1128,972277,1899,0.12,0.2,altersklasse_covid19,2021-11-03_07-53-32
202104,60 - 69,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,1563,972277,13802,0.16,1.42,altersklasse_covid19,2021-11-03_07-53-32
202104,70 - 79,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,739913,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202104,70 - 79,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202104,70 - 79,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202104,70 - 79,moderna,CHFL,COVID19AtLeastOneDosePersons,21996,739913,34316,2.97,4.64,altersklasse_covid19,2021-11-03_07-53-32
202104,70 - 79,moderna,CHFL,COVID19FullyVaccPersons,19,739913,36,0,0,altersklasse_covid19,2021-11-03_07-53-32
202104,70 - 79,moderna,CHFL,COVID19PartiallyVaccPersons,21977,739913,34280,2.97,4.63,altersklasse_covid19,2021-11-03_07-53-32
202104,70 - 79,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,7427,739913,46628,1,6.3,altersklasse_covid19,2021-11-03_07-53-32
202104,70 - 79,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2603,739913,3735,0.35,0.5,altersklasse_covid19,2021-11-03_07-53-32
202104,70 - 79,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,4824,739913,42893,0.65,5.8,altersklasse_covid19,2021-11-03_07-53-32
202104,80+,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,459898,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202104,80+,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202104,80+,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202104,80+,moderna,CHFL,COVID19AtLeastOneDosePersons,32047,459898,48494,6.97,10.54,altersklasse_covid19,2021-11-03_07-53-32
202104,80+,moderna,CHFL,COVID19FullyVaccPersons,42,459898,66,0.01,0.01,altersklasse_covid19,2021-11-03_07-53-32
202104,80+,moderna,CHFL,COVID19PartiallyVaccPersons,32005,459898,48428,6.96,10.53,altersklasse_covid19,2021-11-03_07-53-32
202104,80+,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,9089,459898,70186,1.98,15.26,altersklasse_covid19,2021-11-03_07-53-32
202104,80+,pfizer_biontech,CHFL,COVID19FullyVaccPersons,4843,459898,5769,1.05,1.25,altersklasse_covid19,2021-11-03_07-53-32
202104,80+,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,4246,459898,64417,0.92,14.01,altersklasse_covid19,2021-11-03_07-53-32
202105,0 - 9,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,880587,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,0 - 9,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,0 - 9,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,0 - 9,moderna,CHFL,COVID19AtLeastOneDosePersons,1,880587,6,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,0 - 9,moderna,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,0 - 9,moderna,CHFL,COVID19PartiallyVaccPersons,1,880587,6,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,0 - 9,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2,880587,17,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,0 - 9,pfizer_biontech,CHFL,COVID19FullyVaccPersons,7,880587,12,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,0 - 9,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-5,880587,5,-0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,10 - 19,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,853375,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,10 - 19,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,10 - 19,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,10 - 19,moderna,CHFL,COVID19AtLeastOneDosePersons,106,853375,385,0.01,0.05,altersklasse_covid19,2021-11-03_07-53-32
202105,10 - 19,moderna,CHFL,COVID19FullyVaccPersons,0,853375,1,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,10 - 19,moderna,CHFL,COVID19PartiallyVaccPersons,106,853375,384,0.01,0.04,altersklasse_covid19,2021-11-03_07-53-32
202105,10 - 19,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,87,853375,902,0.01,0.11,altersklasse_covid19,2021-11-03_07-53-32
202105,10 - 19,pfizer_biontech,CHFL,COVID19FullyVaccPersons,153,853375,203,0.02,0.02,altersklasse_covid19,2021-11-03_07-53-32
202105,10 - 19,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-66,853375,699,-0.01,0.08,altersklasse_covid19,2021-11-03_07-53-32
202105,20 - 29,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,20 - 29,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,20 - 29,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,20 - 29,moderna,CHFL,COVID19AtLeastOneDosePersons,797,1042617,2620,0.08,0.25,altersklasse_covid19,2021-11-03_07-53-32
202105,20 - 29,moderna,CHFL,COVID19FullyVaccPersons,8,1042617,10,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,20 - 29,moderna,CHFL,COVID19PartiallyVaccPersons,789,1042617,2610,0.08,0.25,altersklasse_covid19,2021-11-03_07-53-32
202105,20 - 29,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,647,1042617,6792,0.06,0.65,altersklasse_covid19,2021-11-03_07-53-32
202105,20 - 29,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1043,1042617,1423,0.1,0.14,altersklasse_covid19,2021-11-03_07-53-32
202105,20 - 29,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-396,1042617,5369,-0.04,0.51,altersklasse_covid19,2021-11-03_07-53-32
202105,30 - 39,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,30 - 39,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,30 - 39,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,30 - 39,moderna,CHFL,COVID19AtLeastOneDosePersons,1426,1248240,4317,0.11,0.35,altersklasse_covid19,2021-11-03_07-53-32
202105,30 - 39,moderna,CHFL,COVID19FullyVaccPersons,20,1248240,31,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,30 - 39,moderna,CHFL,COVID19PartiallyVaccPersons,1406,1248240,4286,0.11,0.34,altersklasse_covid19,2021-11-03_07-53-32
202105,30 - 39,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,976,1248240,10404,0.08,0.83,altersklasse_covid19,2021-11-03_07-53-32
202105,30 - 39,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1341,1248240,2004,0.11,0.16,altersklasse_covid19,2021-11-03_07-53-32
202105,30 - 39,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-365,1248240,8400,-0.03,0.67,altersklasse_covid19,2021-11-03_07-53-32
202105,40 - 49,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,40 - 49,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,40 - 49,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,40 - 49,moderna,CHFL,COVID19AtLeastOneDosePersons,2163,1206905,6696,0.18,0.55,altersklasse_covid19,2021-11-03_07-53-32
202105,40 - 49,moderna,CHFL,COVID19FullyVaccPersons,20,1206905,34,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,40 - 49,moderna,CHFL,COVID19PartiallyVaccPersons,2143,1206905,6662,0.18,0.55,altersklasse_covid19,2021-11-03_07-53-32
202105,40 - 49,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1246,1206905,13567,0.1,1.12,altersklasse_covid19,2021-11-03_07-53-32
202105,40 - 49,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1949,1206905,2945,0.16,0.24,altersklasse_covid19,2021-11-03_07-53-32
202105,40 - 49,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-703,1206905,10622,-0.06,0.88,altersklasse_covid19,2021-11-03_07-53-32
202105,50 - 59,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,50 - 59,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,50 - 59,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,50 - 59,moderna,CHFL,COVID19AtLeastOneDosePersons,4082,1305543,11833,0.31,0.91,altersklasse_covid19,2021-11-03_07-53-32
202105,50 - 59,moderna,CHFL,COVID19FullyVaccPersons,29,1305543,51,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,50 - 59,moderna,CHFL,COVID19PartiallyVaccPersons,4053,1305543,11782,0.31,0.9,altersklasse_covid19,2021-11-03_07-53-32
202105,50 - 59,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2002,1305543,20076,0.15,1.54,altersklasse_covid19,2021-11-03_07-53-32
202105,50 - 59,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2979,1305543,4485,0.23,0.34,altersklasse_covid19,2021-11-03_07-53-32
202105,50 - 59,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-977,1305543,15591,-0.07,1.19,altersklasse_covid19,2021-11-03_07-53-32
202105,60 - 69,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,972277,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,60 - 69,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,60 - 69,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,60 - 69,moderna,CHFL,COVID19AtLeastOneDosePersons,5774,972277,15966,0.59,1.64,altersklasse_covid19,2021-11-03_07-53-32
202105,60 - 69,moderna,CHFL,COVID19FullyVaccPersons,24,972277,42,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,60 - 69,moderna,CHFL,COVID19PartiallyVaccPersons,5750,972277,15924,0.59,1.64,altersklasse_covid19,2021-11-03_07-53-32
202105,60 - 69,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2065,972277,17766,0.21,1.83,altersklasse_covid19,2021-11-03_07-53-32
202105,60 - 69,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2417,972277,4316,0.25,0.44,altersklasse_covid19,2021-11-03_07-53-32
202105,60 - 69,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-352,972277,13450,-0.04,1.38,altersklasse_covid19,2021-11-03_07-53-32
202105,70 - 79,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,739913,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,70 - 79,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,70 - 79,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,70 - 79,moderna,CHFL,COVID19AtLeastOneDosePersons,18483,739913,52799,2.5,7.14,altersklasse_covid19,2021-11-03_07-53-32
202105,70 - 79,moderna,CHFL,COVID19FullyVaccPersons,56,739913,92,0.01,0.01,altersklasse_covid19,2021-11-03_07-53-32
202105,70 - 79,moderna,CHFL,COVID19PartiallyVaccPersons,18427,739913,52707,2.49,7.12,altersklasse_covid19,2021-11-03_07-53-32
202105,70 - 79,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,3571,739913,50199,0.48,6.78,altersklasse_covid19,2021-11-03_07-53-32
202105,70 - 79,pfizer_biontech,CHFL,COVID19FullyVaccPersons,6879,739913,10614,0.93,1.43,altersklasse_covid19,2021-11-03_07-53-32
202105,70 - 79,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-3308,739913,39585,-0.45,5.35,altersklasse_covid19,2021-11-03_07-53-32
202105,80+,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,459898,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,80+,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,80+,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202105,80+,moderna,CHFL,COVID19AtLeastOneDosePersons,20163,459898,68657,4.38,14.93,altersklasse_covid19,2021-11-03_07-53-32
202105,80+,moderna,CHFL,COVID19FullyVaccPersons,93,459898,159,0.02,0.03,altersklasse_covid19,2021-11-03_07-53-32
202105,80+,moderna,CHFL,COVID19PartiallyVaccPersons,20070,459898,68498,4.36,14.89,altersklasse_covid19,2021-11-03_07-53-32
202105,80+,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,4238,459898,74424,0.92,16.18,altersklasse_covid19,2021-11-03_07-53-32
202105,80+,pfizer_biontech,CHFL,COVID19FullyVaccPersons,14162,459898,19931,3.08,4.33,altersklasse_covid19,2021-11-03_07-53-32
202105,80+,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-9924,459898,54493,-2.16,11.85,altersklasse_covid19,2021-11-03_07-53-32
202106,0 - 9,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,880587,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,0 - 9,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,0 - 9,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,0 - 9,moderna,CHFL,COVID19AtLeastOneDosePersons,3,880587,9,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,0 - 9,moderna,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,0 - 9,moderna,CHFL,COVID19PartiallyVaccPersons,3,880587,9,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,0 - 9,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2,880587,19,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,0 - 9,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1,880587,13,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,0 - 9,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,1,880587,6,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,10 - 19,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,853375,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,10 - 19,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,10 - 19,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,10 - 19,moderna,CHFL,COVID19AtLeastOneDosePersons,164,853375,549,0.02,0.06,altersklasse_covid19,2021-11-03_07-53-32
202106,10 - 19,moderna,CHFL,COVID19FullyVaccPersons,11,853375,12,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,10 - 19,moderna,CHFL,COVID19PartiallyVaccPersons,153,853375,537,0.02,0.06,altersklasse_covid19,2021-11-03_07-53-32
202106,10 - 19,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,194,853375,1096,0.02,0.13,altersklasse_covid19,2021-11-03_07-53-32
202106,10 - 19,pfizer_biontech,CHFL,COVID19FullyVaccPersons,209,853375,412,0.02,0.05,altersklasse_covid19,2021-11-03_07-53-32
202106,10 - 19,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-15,853375,684,-0,0.08,altersklasse_covid19,2021-11-03_07-53-32
202106,20 - 29,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,20 - 29,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,20 - 29,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,20 - 29,moderna,CHFL,COVID19AtLeastOneDosePersons,1248,1042617,3868,0.12,0.37,altersklasse_covid19,2021-11-03_07-53-32
202106,20 - 29,moderna,CHFL,COVID19FullyVaccPersons,43,1042617,53,0,0.01,altersklasse_covid19,2021-11-03_07-53-32
202106,20 - 29,moderna,CHFL,COVID19PartiallyVaccPersons,1205,1042617,3815,0.12,0.37,altersklasse_covid19,2021-11-03_07-53-32
202106,20 - 29,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,972,1042617,7764,0.09,0.74,altersklasse_covid19,2021-11-03_07-53-32
202106,20 - 29,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2188,1042617,3611,0.21,0.35,altersklasse_covid19,2021-11-03_07-53-32
202106,20 - 29,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-1216,1042617,4153,-0.12,0.4,altersklasse_covid19,2021-11-03_07-53-32
202106,30 - 39,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,30 - 39,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,30 - 39,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,30 - 39,moderna,CHFL,COVID19AtLeastOneDosePersons,1996,1248240,6313,0.16,0.51,altersklasse_covid19,2021-11-03_07-53-32
202106,30 - 39,moderna,CHFL,COVID19FullyVaccPersons,168,1248240,199,0.01,0.02,altersklasse_covid19,2021-11-03_07-53-32
202106,30 - 39,moderna,CHFL,COVID19PartiallyVaccPersons,1828,1248240,6114,0.15,0.49,altersklasse_covid19,2021-11-03_07-53-32
202106,30 - 39,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1354,1248240,11758,0.11,0.94,altersklasse_covid19,2021-11-03_07-53-32
202106,30 - 39,pfizer_biontech,CHFL,COVID19FullyVaccPersons,3405,1248240,5409,0.27,0.43,altersklasse_covid19,2021-11-03_07-53-32
202106,30 - 39,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-2051,1248240,6349,-0.16,0.51,altersklasse_covid19,2021-11-03_07-53-32
202106,40 - 49,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,40 - 49,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,40 - 49,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,40 - 49,moderna,CHFL,COVID19AtLeastOneDosePersons,2851,1206905,9547,0.24,0.79,altersklasse_covid19,2021-11-03_07-53-32
202106,40 - 49,moderna,CHFL,COVID19FullyVaccPersons,352,1206905,386,0.03,0.03,altersklasse_covid19,2021-11-03_07-53-32
202106,40 - 49,moderna,CHFL,COVID19PartiallyVaccPersons,2499,1206905,9161,0.21,0.76,altersklasse_covid19,2021-11-03_07-53-32
202106,40 - 49,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1871,1206905,15438,0.16,1.28,altersklasse_covid19,2021-11-03_07-53-32
202106,40 - 49,pfizer_biontech,CHFL,COVID19FullyVaccPersons,4073,1206905,7018,0.34,0.58,altersklasse_covid19,2021-11-03_07-53-32
202106,40 - 49,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-2202,1206905,8420,-0.18,0.7,altersklasse_covid19,2021-11-03_07-53-32
202106,50 - 59,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,50 - 59,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,50 - 59,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,50 - 59,moderna,CHFL,COVID19AtLeastOneDosePersons,4990,1305543,16823,0.38,1.29,altersklasse_covid19,2021-11-03_07-53-32
202106,50 - 59,moderna,CHFL,COVID19FullyVaccPersons,304,1305543,355,0.02,0.03,altersklasse_covid19,2021-11-03_07-53-32
202106,50 - 59,moderna,CHFL,COVID19PartiallyVaccPersons,4686,1305543,16468,0.36,1.26,altersklasse_covid19,2021-11-03_07-53-32
202106,50 - 59,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,3138,1305543,23214,0.24,1.78,altersklasse_covid19,2021-11-03_07-53-32
202106,50 - 59,pfizer_biontech,CHFL,COVID19FullyVaccPersons,5539,1305543,10024,0.42,0.77,altersklasse_covid19,2021-11-03_07-53-32
202106,50 - 59,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-2401,1305543,13190,-0.18,1.01,altersklasse_covid19,2021-11-03_07-53-32
202106,60 - 69,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,972277,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,60 - 69,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,60 - 69,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,60 - 69,moderna,CHFL,COVID19AtLeastOneDosePersons,5720,972277,21686,0.59,2.23,altersklasse_covid19,2021-11-03_07-53-32
202106,60 - 69,moderna,CHFL,COVID19FullyVaccPersons,386,972277,428,0.04,0.04,altersklasse_covid19,2021-11-03_07-53-32
202106,60 - 69,moderna,CHFL,COVID19PartiallyVaccPersons,5334,972277,21258,0.55,2.19,altersklasse_covid19,2021-11-03_07-53-32
202106,60 - 69,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2325,972277,20091,0.24,2.07,altersklasse_covid19,2021-11-03_07-53-32
202106,60 - 69,pfizer_biontech,CHFL,COVID19FullyVaccPersons,4350,972277,8666,0.45,0.89,altersklasse_covid19,2021-11-03_07-53-32
202106,60 - 69,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-2025,972277,11425,-0.21,1.18,altersklasse_covid19,2021-11-03_07-53-32
202106,70 - 79,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,739913,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,70 - 79,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,70 - 79,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,70 - 79,moderna,CHFL,COVID19AtLeastOneDosePersons,18620,739913,71419,2.52,9.65,altersklasse_covid19,2021-11-03_07-53-32
202106,70 - 79,moderna,CHFL,COVID19FullyVaccPersons,921,739913,1013,0.12,0.14,altersklasse_covid19,2021-11-03_07-53-32
202106,70 - 79,moderna,CHFL,COVID19PartiallyVaccPersons,17699,739913,70406,2.39,9.52,altersklasse_covid19,2021-11-03_07-53-32
202106,70 - 79,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,3024,739913,53223,0.41,7.19,altersklasse_covid19,2021-11-03_07-53-32
202106,70 - 79,pfizer_biontech,CHFL,COVID19FullyVaccPersons,12810,739913,23424,1.73,3.17,altersklasse_covid19,2021-11-03_07-53-32
202106,70 - 79,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-9786,739913,29799,-1.32,4.03,altersklasse_covid19,2021-11-03_07-53-32
202106,80+,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,459898,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,80+,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,80+,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202106,80+,moderna,CHFL,COVID19AtLeastOneDosePersons,22035,459898,90692,4.79,19.72,altersklasse_covid19,2021-11-03_07-53-32
202106,80+,moderna,CHFL,COVID19FullyVaccPersons,1247,459898,1406,0.27,0.31,altersklasse_covid19,2021-11-03_07-53-32
202106,80+,moderna,CHFL,COVID19PartiallyVaccPersons,20788,459898,89286,4.52,19.41,altersklasse_covid19,2021-11-03_07-53-32
202106,80+,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,6404,459898,80828,1.39,17.58,altersklasse_covid19,2021-11-03_07-53-32
202106,80+,pfizer_biontech,CHFL,COVID19FullyVaccPersons,19446,459898,39377,4.23,8.56,altersklasse_covid19,2021-11-03_07-53-32
202106,80+,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-13042,459898,41451,-2.84,9.01,altersklasse_covid19,2021-11-03_07-53-32
202107,0 - 9,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,880587,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202107,0 - 9,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202107,0 - 9,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-03_07-53-32
202107,0 - 9,moderna,CHFL,COVID19AtLeastOneDosePersons,2,880587,11,0,0,altersklasse_covid19,2021-11-03_07-53-32
202107,0 - 9,moderna,CHFL,COVID19FullyVaccPersons,3,880587,3,0,0,altersklasse_covid19,2021-11-03_07-53-32
